caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
110953,Cancelar Solicitud,294,2016-04-17 21:02:21+00:00,2016-04-17 20:05:36+00:00,Role 3,2,6
110953,Notificacion estudiante cancelacion soli,294,2016-04-27 16:45:53+00:00,2016-04-27 16:45:53+00:00,Role 3,6,6
111152,Traer informacion estudiante - banner,11706,2016-04-18 17:20:55+00:00,2016-04-18 17:20:55+00:00,Role 1,10,1
111152,Radicar Solicitud Homologacion,11706,2016-04-18 17:21:10+00:00,2016-04-18 17:20:56+00:00,Role 1,7,1
111152,Validar solicitud,22404,2016-04-18 17:42:58+00:00,2016-04-18 17:35:49+00:00,Role 3,14,6
111152,Homologacion por grupo de cursos,22404,2016-04-19 18:48:31+00:00,2016-04-19 16:45:17+00:00,Role 3,5,6
111152,Revisar curso,22404,2016-04-19 16:50:25+00:00,2016-04-19 16:45:17+00:00,Role 3,9,6
111152,Evaluacion curso,22404,2016-04-20 01:52:22+00:00,2016-04-19 23:54:17+00:00,Role 3,4,6
111152,Validar solicitud / pre-homologacion,22404,2016-05-11 20:22:19+00:00,2016-05-11 20:22:19+00:00,Role 3,15,6
111202,Traer informacion estudiante - banner,11706,2016-04-18 16:12:50+00:00,2016-04-18 16:12:50+00:00,Role 1,10,1
111202,Radicar Solicitud Homologacion,11706,2016-04-18 16:12:56+00:00,2016-04-18 16:12:52+00:00,Role 1,7,1
111202,Validar solicitud,22404,2016-04-18 16:25:58+00:00,2016-04-18 16:17:26+00:00,Role 3,14,6
111202,Homologacion por grupo de cursos,22404,2016-04-19 20:53:33+00:00,2016-04-19 16:50:25+00:00,Role 3,5,6
111202,Revisar curso,22404,2016-04-19 16:50:26+00:00,2016-04-19 16:50:25+00:00,Role 3,9,6
111202,Evaluacion curso,22404,2016-04-19 20:54:48+00:00,2016-04-19 16:51:42+00:00,Role 3,4,6
111202,Validar solicitud / pre-homologacion,22404,2016-06-02 19:58:31+00:00,2016-06-02 19:58:31+00:00,Role 3,15,6
111205,Traer informacion estudiante - banner,8139,2016-04-18 16:52:24+00:00,2016-04-18 16:52:24+00:00,Role 1,10,1
111205,Radicar Solicitud Homologacion,8139,2016-04-18 16:59:33+00:00,2016-04-18 16:52:26+00:00,Role 1,7,1
111205,Validar solicitud,1707,2016-04-19 15:02:53+00:00,2016-04-19 14:19:18+00:00,Role 3,14,6
111205,Homologacion por grupo de cursos,15930,2016-04-27 01:02:33+00:00,2016-04-26 19:35:21+00:00,Role 2,5,5
111205,Revisar curso,1707,2016-04-26 20:04:44+00:00,2016-04-26 19:35:21+00:00,Role 3,9,6
111205,Evaluacion curso,7763,2016-05-02 21:45:34+00:00,2016-05-02 16:58:33+00:00,Role 2,4,5
111205,Validacion final,1707,2016-06-24 05:28:18+00:00,2016-06-24 05:28:18+00:00,Role 3,13,6
111205,Visto Bueno Cierre Proceso,15930,2016-06-24 15:03:54+00:00,2016-06-24 14:53:07+00:00,Role 2,16,5
111205,Transferir Creditos,15930,2016-06-27 18:47:59+00:00,2016-06-27 18:47:59+00:00,Role 2,11,5
111205,Transferir creditos homologables,15930,2016-06-27 18:47:59+00:00,2016-06-27 18:47:59+00:00,Role 2,12,5
111205,Transferir creditos homologables,15930,2016-06-27 18:48:00+00:00,2016-06-27 18:48:00+00:00,Role 2,12,5
111209,Traer informacion estudiante - banner,5221,2016-04-18 18:01:52+00:00,2016-04-18 18:01:52+00:00,Role 1,10,1
111209,Radicar Solicitud Homologacion,5221,2016-04-18 18:02:00+00:00,2016-04-18 18:01:55+00:00,Role 1,7,1
111209,Validar solicitud,22475,2016-04-18 18:08:06+00:00,2016-04-18 18:07:17+00:00,Role 3,14,6
111209,Homologacion por grupo de cursos,1343,2016-04-18 22:00:33+00:00,2016-04-18 18:56:19+00:00,Role 2,5,5
111209,Validacion final,22475,2016-04-18 18:56:19+00:00,2016-04-18 18:56:19+00:00,Role 3,13,6
111209,Visto Bueno Cierre Proceso,1343,2016-04-18 22:00:43+00:00,2016-04-18 18:56:29+00:00,Role 2,16,5
111256,Notificacion estudiante cancelacion soli,19019,2016-04-18 21:11:53+00:00,2016-04-18 21:11:53+00:00,Role 3,6,6
111256,Traer informacion estudiante - banner,9404,2016-04-18 22:56:16+00:00,2016-04-18 22:56:16+00:00,Role 1,10,1
111256,Radicar Solicitud Homologacion,9404,2016-04-18 22:56:21+00:00,2016-04-18 22:56:18+00:00,Role 1,7,1
111256,Cancelar Solicitud,19019,2016-04-18 22:59:28+00:00,2016-04-18 22:59:28+00:00,Role 3,2,6
111264,Traer informacion estudiante - banner,3747,2016-04-19 01:24:53+00:00,2016-04-19 01:24:53+00:00,Role 1,10,1
111264,Radicar Solicitud Homologacion,3747,2016-04-19 01:25:02+00:00,2016-04-19 01:24:54+00:00,Role 1,7,1
111264,Validar solicitud,677,2016-04-19 02:17:35+00:00,2016-04-19 01:33:41+00:00,Role 3,14,6
111264,Homologacion por grupo de cursos,3445,2016-04-26 21:28:09+00:00,2016-04-26 19:28:29+00:00,Role 2,5,5
111264,Revisar curso,677,2016-04-26 19:28:29+00:00,2016-04-26 19:28:29+00:00,Role 3,9,6
111264,Evaluacion curso,677,2016-04-26 21:20:35+00:00,2016-04-26 19:29:27+00:00,Role 3,4,6
111264,Validacion final,677,2016-05-17 18:37:28+00:00,2016-05-17 18:37:28+00:00,Role 3,13,6
111264,Visto Bueno Cierre Proceso,3445,2016-05-17 18:46:54+00:00,2016-05-17 18:38:24+00:00,Role 2,16,5
111264,Transferir Creditos,3445,2016-05-18 19:09:06+00:00,2016-05-18 19:09:06+00:00,Role 2,11,5
111264,Transferir creditos homologables,3445,2016-05-18 19:09:07+00:00,2016-05-18 19:09:07+00:00,Role 2,12,5
111314,Traer informacion estudiante - banner,7144,2016-04-18 23:18:27+00:00,2016-04-18 23:18:27+00:00,Role 1,10,1
111314,Radicar Solicitud Homologacion,7144,2016-04-18 23:18:36+00:00,2016-04-18 23:18:31+00:00,Role 1,7,1
111314,Cancelar Solicitud,19019,2016-04-18 23:30:21+00:00,2016-04-18 23:23:45+00:00,Role 3,2,6
111314,Notificacion estudiante cancelacion soli,19019,2016-04-19 21:31:30+00:00,2016-04-19 21:31:30+00:00,Role 3,6,6
111351,Traer informacion estudiante - banner,8532,2016-04-19 00:40:11+00:00,2016-04-19 00:40:11+00:00,Role 1,10,1
111351,Radicar Solicitud Homologacion,8532,2016-04-19 00:57:36+00:00,2016-04-19 00:40:17+00:00,Role 1,7,1
111351,Validar solicitud,1707,2016-04-21 15:53:15+00:00,2016-04-21 15:25:38+00:00,Role 3,14,6
111351,Homologacion por grupo de cursos,15930,2016-04-26 23:26:06+00:00,2016-04-26 19:37:44+00:00,Role 2,5,5
111351,Revisar curso,1707,2016-04-26 20:07:05+00:00,2016-04-26 19:37:44+00:00,Role 3,9,6
111351,Evaluacion curso,1707,2016-05-02 20:02:16+00:00,2016-05-02 16:58:46+00:00,Role 3,4,6
111351,Validacion final,1707,2016-06-07 16:28:50+00:00,2016-06-07 16:28:49+00:00,Role 3,13,6
111351,Visto Bueno Cierre Proceso,15930,2016-06-07 16:45:24+00:00,2016-06-07 16:29:54+00:00,Role 2,16,5
111401,Traer informacion estudiante - banner,4032,2016-04-19 03:30:37+00:00,2016-04-19 03:30:37+00:00,Role 1,10,1
111401,Radicar Solicitud Homologacion,4032,2016-04-19 08:22:41+00:00,2016-04-19 03:30:41+00:00,Role 1,7,1
111401,Validar solicitud,29277,2016-06-13 20:02:18+00:00,2016-06-13 20:02:18+00:00,Role 3,14,6
111401,Homologacion por grupo de cursos,1007,2016-06-13 20:27:50+00:00,2016-06-13 20:03:50+00:00,Role 2,5,5
111453,Traer informacion estudiante - banner,4126,2016-04-19 15:13:19+00:00,2016-04-19 15:13:19+00:00,Role 1,10,1
111453,Radicar Solicitud Homologacion,4126,2016-04-19 15:13:20+00:00,2016-04-19 15:13:20+00:00,Role 1,7,1
111453,Validar solicitud,19019,2016-04-19 15:25:07+00:00,2016-04-19 15:21:07+00:00,Role 3,14,6
111453,Homologacion por grupo de cursos,1007,2016-04-19 21:35:19+00:00,2016-04-19 21:33:08+00:00,Role 2,5,5
111453,Revisar curso,19019,2016-04-19 21:33:08+00:00,2016-04-19 21:33:08+00:00,Role 3,9,6
111453,Evaluacion curso,19019,2016-04-19 21:42:13+00:00,2016-04-19 21:42:13+00:00,Role 3,4,6
111453,Validacion final,19019,2016-04-19 21:54:17+00:00,2016-04-19 21:54:17+00:00,Role 3,13,6
111453,Visto Bueno Cierre Proceso,1007,2016-04-19 21:58:14+00:00,2016-04-19 21:56:03+00:00,Role 2,16,5
111454,Traer informacion estudiante - banner,4126,2016-04-19 15:22:13+00:00,2016-04-19 15:22:13+00:00,Role 1,10,1
111454,Radicar Solicitud Homologacion,4126,2016-04-19 15:22:14+00:00,2016-04-19 15:22:14+00:00,Role 1,7,1
111454,Validar solicitud,19019,2016-04-19 15:35:51+00:00,2016-04-19 15:31:51+00:00,Role 3,14,6
111454,Homologacion por grupo de cursos,1007,2016-04-19 23:58:28+00:00,2016-04-19 21:44:00+00:00,Role 2,5,5
111454,Revisar curso,19019,2016-04-19 21:44:00+00:00,2016-04-19 21:44:00+00:00,Role 3,9,6
111454,Evaluacion curso,4067,2016-04-19 21:58:08+00:00,2016-04-19 21:44:45+00:00,Role 2,4,5
111454,Visto Bueno Cierre Proceso,1007,2016-04-21 17:33:05+00:00,2016-04-21 15:30:37+00:00,Role 2,16,5
111454,Validacion final,19019,2016-04-21 17:23:37+00:00,2016-04-21 17:23:37+00:00,Role 3,13,6
111501,Cancelar Solicitud,677,2016-04-19 15:05:48+00:00,2016-04-19 14:57:48+00:00,Role 3,2,6
111501,Traer informacion estudiante - banner,2981,2016-04-19 16:27:51+00:00,2016-04-19 16:27:51+00:00,Role 1,10,1
111501,Radicar Solicitud Homologacion,2981,2016-04-19 16:27:56+00:00,2016-04-19 16:27:56+00:00,Role 1,7,1
111501,Notificacion estudiante cancelacion soli,677,2016-04-20 15:16:10+00:00,2016-04-20 15:16:10+00:00,Role 3,6,6
111551,Traer informacion estudiante - banner,19214,2016-04-19 21:44:45+00:00,2016-04-19 21:44:45+00:00,Role 1,10,1
111551,Radicar Solicitud Homologacion,19214,2016-04-19 23:12:53+00:00,2016-04-19 21:44:53+00:00,Role 1,7,1
111551,Validar solicitud,448,2016-05-04 22:23:36+00:00,2016-05-04 21:55:29+00:00,Role 3,14,6
111551,Homologacion por grupo de cursos,7177,2016-05-11 18:06:08+00:00,2016-05-11 16:07:05+00:00,Role 2,5,5
111651,Traer informacion estudiante - banner,11861,2016-04-19 22:29:09+00:00,2016-04-19 22:29:09+00:00,Role 1,10,1
111651,Radicar Solicitud Homologacion,11861,2016-04-19 22:29:26+00:00,2016-04-19 22:29:13+00:00,Role 1,7,1
111651,Cancelar Solicitud,22475,2016-04-19 22:43:00+00:00,2016-04-19 22:42:16+00:00,Role 3,2,6
111651,Notificacion estudiante cancelacion soli,22475,2016-04-19 23:26:35+00:00,2016-04-19 23:26:35+00:00,Role 3,6,6
111654,Traer informacion estudiante - banner,22560,2016-04-20 00:06:15+00:00,2016-04-20 00:06:15+00:00,Role 1,10,1
111654,Radicar Solicitud Homologacion,22560,2016-04-20 00:36:39+00:00,2016-04-20 00:06:18+00:00,Role 1,7,1
111654,Validar solicitud,261,2016-04-25 23:15:59+00:00,2016-04-25 22:27:27+00:00,Role 3,14,6
111654,Homologacion por grupo de cursos,308,2016-05-04 03:12:37+00:00,2016-05-03 22:59:47+00:00,Role 2,5,5
111655,Traer informacion estudiante - banner,11611,2016-04-20 01:02:34+00:00,2016-04-20 01:02:34+00:00,Role 1,10,1
111655,Radicar Solicitud Homologacion,11611,2016-04-20 01:02:49+00:00,2016-04-20 01:02:37+00:00,Role 1,7,1
111655,Validar solicitud,1646,2016-04-20 01:34:20+00:00,2016-04-20 01:15:04+00:00,Role 3,14,6
111655,Homologacion por grupo de cursos,1646,2016-04-22 21:21:29+00:00,2016-04-22 18:32:02+00:00,Role 3,5,6
111655,Revisar curso,49,2016-04-22 18:36:38+00:00,2016-04-22 18:32:02+00:00,Role 3,9,6
111655,Evaluacion curso,1646,2016-04-23 01:23:40+00:00,2016-04-23 01:08:45+00:00,Role 3,4,6
111655,Validar solicitud / pre-homologacion,1646,2016-04-27 02:34:01+00:00,2016-04-27 00:04:06+00:00,Role 3,15,6
111702,Radicar Solicitud Homologacion,19019,2016-04-19 21:13:24+00:00,2016-04-19 21:13:24+00:00,Role 3,7,6
111751,Traer informacion estudiante - banner,1959,2016-04-20 11:48:23+00:00,2016-04-20 11:48:23+00:00,Role 1,10,1
111751,Radicar Solicitud Homologacion,1959,2016-04-20 11:48:31+00:00,2016-04-20 11:48:31+00:00,Role 1,7,1
111751,Cancelar Solicitud,677,2016-04-20 12:57:44+00:00,2016-04-20 12:53:44+00:00,Role 3,2,6
111751,Notificacion estudiante cancelacion soli,677,2016-04-20 21:07:43+00:00,2016-04-20 21:07:43+00:00,Role 3,6,6
111801,Traer informacion estudiante - banner,8223,2016-04-20 12:33:08+00:00,2016-04-20 12:33:08+00:00,Role 1,10,1
111801,Radicar Solicitud Homologacion,8223,2016-04-20 12:33:14+00:00,2016-04-20 12:33:14+00:00,Role 1,7,1
111801,Cancelar Solicitud,241,2016-04-20 13:06:21+00:00,2016-04-20 12:52:16+00:00,Role 3,2,6
111801,Notificacion estudiante cancelacion soli,241,2016-04-22 00:05:18+00:00,2016-04-22 00:05:18+00:00,Role 3,6,6
111853,Radicar Solicitud Homologacion,19019,2016-04-20 15:36:05+00:00,2016-04-20 15:36:05+00:00,Role 3,7,6
111951,Traer informacion estudiante - banner,8365,2016-04-20 18:03:34+00:00,2016-04-20 18:03:34+00:00,Role 1,10,1
111951,Radicar Solicitud Homologacion,8365,2016-04-20 18:13:05+00:00,2016-04-20 18:03:38+00:00,Role 1,7,1
111951,Validar solicitud,1707,2016-04-21 19:55:33+00:00,2016-04-21 19:31:24+00:00,Role 3,14,6
111951,Homologacion por grupo de cursos,15930,2016-04-26 21:21:18+00:00,2016-04-26 19:40:25+00:00,Role 2,5,5
111951,Revisar curso,1707,2016-04-26 20:09:43+00:00,2016-04-26 19:40:25+00:00,Role 3,9,6
111951,Evaluacion curso,15930,2016-05-02 17:37:58+00:00,2016-05-02 16:58:57+00:00,Role 2,4,5
111951,Validacion final,1707,2016-05-10 02:19:52+00:00,2016-05-10 02:03:07+00:00,Role 3,13,6
111951,Visto Bueno Cierre Proceso,15930,2016-05-12 17:01:03+00:00,2016-05-12 16:45:15+00:00,Role 2,16,5
112001,Traer informacion estudiante - banner,1795,2016-04-20 22:42:18+00:00,2016-04-20 22:42:18+00:00,Role 1,10,1
112001,Radicar Solicitud Homologacion,1795,2016-04-20 23:26:43+00:00,2016-04-20 22:42:25+00:00,Role 1,7,1
112001,Validar solicitud,677,2016-04-28 17:15:42+00:00,2016-04-28 17:00:43+00:00,Role 3,14,6
112001,Homologacion por grupo de cursos,3445,2016-05-02 15:35:42+00:00,2016-05-02 15:19:04+00:00,Role 2,5,5
112102,Traer informacion estudiante - banner,2981,2016-04-21 02:18:56+00:00,2016-04-21 02:18:56+00:00,Role 1,10,1
112102,Radicar Solicitud Homologacion,2981,2016-04-21 02:18:56+00:00,2016-04-21 02:18:56+00:00,Role 1,7,1
112102,Validar solicitud,677,2016-04-21 02:48:53+00:00,2016-04-21 02:32:01+00:00,Role 3,14,6
112102,Homologacion por grupo de cursos,3445,2016-04-25 18:46:43+00:00,2016-04-25 16:52:00+00:00,Role 2,5,5
112102,Revisar curso,677,2016-04-25 16:52:01+00:00,2016-04-25 16:52:01+00:00,Role 3,9,6
112102,Evaluacion curso,7304,2016-04-25 18:31:22+00:00,2016-04-25 16:52:27+00:00,Role 2,4,5
112102,Validacion final,677,2016-05-12 19:56:59+00:00,2016-05-12 19:47:53+00:00,Role 3,13,6
112102,Visto Bueno Cierre Proceso,3445,2016-05-13 23:00:43+00:00,2016-05-13 22:54:02+00:00,Role 2,16,5
112102,Transferir Creditos,3445,2016-05-16 19:35:24+00:00,2016-05-16 19:35:24+00:00,Role 2,11,5
112102,Transferir creditos homologables,3445,2016-05-16 19:35:24+00:00,2016-05-16 19:35:24+00:00,Role 2,12,5
112301,Traer informacion estudiante - banner,3796,2016-04-21 16:16:16+00:00,2016-04-21 16:16:16+00:00,Role 1,10,1
112301,Radicar Solicitud Homologacion,3796,2016-04-21 16:16:27+00:00,2016-04-21 16:16:22+00:00,Role 1,7,1
112301,Validar solicitud,18929,2016-04-21 16:29:31+00:00,2016-04-21 16:22:13+00:00,Role 3,14,6
112301,Homologacion por grupo de cursos,957,2016-04-22 05:21:45+00:00,2016-04-22 01:41:00+00:00,Role 2,5,5
112301,Revisar curso,18929,2016-04-22 01:41:00+00:00,2016-04-22 01:41:00+00:00,Role 3,9,6
112301,Evaluacion curso,436,2016-04-22 05:20:02+00:00,2016-04-22 01:41:43+00:00,Role 2,4,5
112301,Validacion final,18929,2016-06-02 18:03:37+00:00,2016-06-02 18:01:25+00:00,Role 3,13,6
112301,Visto Bueno Cierre Proceso,957,2016-06-02 22:14:18+00:00,2016-06-02 22:14:06+00:00,Role 2,16,5
112303,Traer informacion estudiante - banner,2506,2016-04-21 17:11:03+00:00,2016-04-21 17:11:03+00:00,Role 1,10,1
112303,Radicar Solicitud Homologacion,2506,2016-04-21 17:11:07+00:00,2016-04-21 17:11:04+00:00,Role 1,7,1
112303,Validar solicitud,1707,2016-04-21 17:41:28+00:00,2016-04-21 17:14:59+00:00,Role 3,14,6
112303,Homologacion por grupo de cursos,15930,2016-04-26 21:24:59+00:00,2016-04-26 19:44:09+00:00,Role 2,5,5
112303,Revisar curso,1707,2016-04-26 20:13:25+00:00,2016-04-26 19:44:10+00:00,Role 3,9,6
112303,Evaluacion curso,15930,2016-05-02 17:38:10+00:00,2016-05-02 16:59:10+00:00,Role 2,4,5
112303,Validacion final,1707,2016-05-10 02:21:38+00:00,2016-05-10 02:04:48+00:00,Role 3,13,6
112303,Visto Bueno Cierre Proceso,15930,2016-05-12 17:06:03+00:00,2016-05-12 16:50:19+00:00,Role 2,16,5
112305,Traer informacion estudiante - banner,1378,2016-04-21 19:34:19+00:00,2016-04-21 19:34:19+00:00,Role 1,10,1
112305,Radicar Solicitud Homologacion,1378,2016-04-21 19:34:45+00:00,2016-04-21 19:34:22+00:00,Role 1,7,1
112305,Cancelar Solicitud,1378,2016-04-21 19:57:58+00:00,2016-04-21 19:57:56+00:00,Role 1,2,1
112305,Notificacion estudiante cancelacion soli,1378,2016-04-21 20:16:34+00:00,2016-04-21 20:16:34+00:00,Role 1,6,1
112307,Traer informacion estudiante - banner,1378,2016-04-21 19:58:35+00:00,2016-04-21 19:58:35+00:00,Role 1,10,1
112307,Radicar Solicitud Homologacion,1378,2016-04-21 19:58:36+00:00,2016-04-21 19:58:35+00:00,Role 1,7,1
112307,Validar solicitud,677,2016-04-21 20:42:12+00:00,2016-04-21 20:29:18+00:00,Role 3,14,6
112307,Homologacion por grupo de cursos,3445,2016-04-25 18:49:29+00:00,2016-04-25 16:54:49+00:00,Role 2,5,5
112307,Revisar curso,677,2016-04-25 16:54:50+00:00,2016-04-25 16:54:50+00:00,Role 3,9,6
112307,Evaluacion curso,7304,2016-04-25 18:34:20+00:00,2016-04-25 16:55:27+00:00,Role 2,4,5
112307,Validacion final,677,2016-05-12 19:58:13+00:00,2016-05-12 19:49:08+00:00,Role 3,13,6
112307,Visto Bueno Cierre Proceso,3445,2016-05-13 23:01:19+00:00,2016-05-13 22:54:39+00:00,Role 2,16,5
112308,Traer informacion estudiante - banner,1378,2016-04-21 20:16:50+00:00,2016-04-21 20:16:50+00:00,Role 1,10,1
112308,Radicar Solicitud Homologacion,1378,2016-04-21 20:16:51+00:00,2016-04-21 20:16:51+00:00,Role 1,7,1
112308,Cancelar Solicitud,1378,2016-04-21 20:19:40+00:00,2016-04-21 20:19:40+00:00,Role 1,2,1
112308,Notificacion estudiante cancelacion soli,1378,2016-04-21 20:26:30+00:00,2016-04-21 20:26:30+00:00,Role 1,6,1
112309,Traer informacion estudiante - banner,1378,2016-04-21 20:19:53+00:00,2016-04-21 20:19:53+00:00,Role 1,10,1
112309,Radicar Solicitud Homologacion,1378,2016-04-21 20:19:54+00:00,2016-04-21 20:19:54+00:00,Role 1,7,1
112309,Validar solicitud,677,2016-04-21 20:48:47+00:00,2016-04-21 20:25:08+00:00,Role 3,14,6
112309,Homologacion por grupo de cursos,3445,2016-04-26 22:34:43+00:00,2016-04-26 19:39:17+00:00,Role 2,5,5
112309,Revisar curso,677,2016-04-26 19:39:17+00:00,2016-04-26 19:39:17+00:00,Role 3,9,6
112309,Evaluacion curso,22491,2016-04-26 22:20:01+00:00,2016-04-26 19:39:41+00:00,Role 5,4,8
112309,Validacion final,677,2016-05-25 21:57:34+00:00,2016-05-25 21:51:00+00:00,Role 3,13,6
112309,Visto Bueno Cierre Proceso,3445,2016-05-26 18:42:49+00:00,2016-05-26 18:34:18+00:00,Role 2,16,5
112310,Traer informacion estudiante - banner,1378,2016-04-21 20:26:36+00:00,2016-04-21 20:26:36+00:00,Role 1,10,1
112310,Radicar Solicitud Homologacion,1378,2016-04-21 20:26:37+00:00,2016-04-21 20:26:37+00:00,Role 1,7,1
112310,Validar solicitud,677,2016-04-21 20:52:02+00:00,2016-04-21 20:28:22+00:00,Role 3,14,6
112310,Homologacion por grupo de cursos,3445,2016-04-26 20:25:19+00:00,2016-04-26 19:40:22+00:00,Role 2,5,5
112310,Revisar curso,677,2016-04-26 19:40:22+00:00,2016-04-26 19:40:22+00:00,Role 3,9,6
112310,Evaluacion curso,6995,2016-04-26 19:41:24+00:00,2016-04-26 19:40:44+00:00,Role 2,4,5
112310,Validacion final,677,2016-04-26 22:49:04+00:00,2016-04-26 22:21:26+00:00,Role 3,13,6
112310,Visto Bueno Cierre Proceso,3445,2016-05-02 15:36:35+00:00,2016-05-02 15:19:57+00:00,Role 2,16,5
112311,Traer informacion estudiante - banner,1378,2016-04-21 20:29:24+00:00,2016-04-21 20:29:24+00:00,Role 1,10,1
112311,Radicar Solicitud Homologacion,1378,2016-04-21 20:29:25+00:00,2016-04-21 20:29:25+00:00,Role 1,7,1
112311,Validar solicitud,19019,2016-04-21 20:38:01+00:00,2016-04-21 20:38:01+00:00,Role 3,14,6
112311,Homologacion por grupo de cursos,1007,2016-04-21 22:42:01+00:00,2016-04-21 20:43:33+00:00,Role 2,5,5
112311,Revisar curso,19019,2016-04-21 20:43:33+00:00,2016-04-21 20:43:33+00:00,Role 3,9,6
112311,Evaluacion curso,4067,2016-04-21 21:36:29+00:00,2016-04-21 20:44:29+00:00,Role 2,4,5
112311,Validacion final,19019,2016-04-30 04:44:28+00:00,2016-04-30 04:33:00+00:00,Role 3,13,6
112311,Visto Bueno Cierre Proceso,1007,2016-05-03 20:23:21+00:00,2016-05-03 19:28:21+00:00,Role 2,16,5
112312,Traer informacion estudiante - banner,1378,2016-04-21 20:44:34+00:00,2016-04-21 20:44:34+00:00,Role 1,10,1
112312,Radicar Solicitud Homologacion,1378,2016-04-21 20:44:35+00:00,2016-04-21 20:44:35+00:00,Role 1,7,1
112312,Validar solicitud,19019,2016-04-21 21:00:28+00:00,2016-04-21 20:50:49+00:00,Role 3,14,6
112312,Homologacion por grupo de cursos,1007,2016-04-23 01:28:12+00:00,2016-04-22 23:39:23+00:00,Role 2,5,5
112312,Revisar curso,19019,2016-04-22 23:39:24+00:00,2016-04-22 23:39:24+00:00,Role 3,9,6
112312,Evaluacion curso,163,2016-04-23 00:39:53+00:00,2016-04-22 23:39:47+00:00,Role 2,4,5
112312,Validacion final,19019,2016-05-04 17:54:10+00:00,2016-05-04 17:45:57+00:00,Role 3,13,6
112312,Visto Bueno Cierre Proceso,1007,2016-05-05 18:39:44+00:00,2016-05-05 17:59:14+00:00,Role 2,16,5
112351,Traer informacion estudiante - banner,19422,2016-04-21 15:25:43+00:00,2016-04-21 15:25:43+00:00,Role 1,10,1
112351,Radicar Solicitud Homologacion,19422,2016-04-21 15:42:58+00:00,2016-04-21 15:25:46+00:00,Role 1,7,1
112351,Validar solicitud,659,2016-04-25 17:15:02+00:00,2016-04-25 17:12:52+00:00,Role 3,14,6
112351,Homologacion por grupo de cursos,1422,2016-04-25 19:31:52+00:00,2016-04-25 19:23:28+00:00,Role 2,5,5
112351,Revisar curso,659,2016-04-25 19:23:29+00:00,2016-04-25 19:23:29+00:00,Role 3,9,6
112351,Evaluacion curso,659,2016-04-25 19:28:29+00:00,2016-04-25 19:23:53+00:00,Role 3,4,6
112351,Validacion final,659,2016-04-26 15:20:10+00:00,2016-04-26 15:20:10+00:00,Role 3,13,6
112351,Visto Bueno Cierre Proceso,1422,2016-04-26 15:24:32+00:00,2016-04-26 15:20:45+00:00,Role 2,16,5
112354,Traer informacion estudiante - banner,22829,2016-04-21 16:06:01+00:00,2016-04-21 16:06:01+00:00,Role 1,10,1
112354,Radicar Solicitud Homologacion,22829,2016-04-21 16:06:04+00:00,2016-04-21 16:06:02+00:00,Role 1,7,1
112354,Validar solicitud,22475,2016-04-21 16:11:30+00:00,2016-04-21 16:09:02+00:00,Role 3,14,6
112354,Revisar curso,26757,2016-04-21 18:38:20+00:00,2016-04-21 18:37:32+00:00,Role 3,9,6
